company,clause_id,text,Arbitration,Choice of Law,Content Removal,Jurisdiction,Law,Limitation of Liability,Termination,Unilateral Change,is_unfair
YouTube,YouTube_108,the remaining provisions of the terms will continue to be valid and enforceable .,0,0,0,0,0,0,0,0,0
YouTube,YouTube_109,"14.5 you acknowledge and agree that each member of the group of companies of which youtube is a part shall be third party beneficiaries to the terms and that such other companies shall be entitled to directly enforce , and rely upon , any provision of the terms which confers a benefit on -lrb- or rights in favour of -rrb- them .",0,0,0,0,0,0,0,0,0
YouTube,YouTube_110,"other than this , no other person or company shall be a third party beneficiary of the terms .",0,0,0,0,0,0,0,0,0
YouTube,YouTube_111,"14.6 the terms , and your relationship with youtube under the terms , shall be governed by english law .",0,0,0,0,1,0,0,0,1
YouTube,YouTube_112,you and youtube agree to submit to the exclusive jurisdiction of the courts of england to resolve any legal matter arising from the terms .,0,0,0,1,0,0,0,0,1
YouTube,YouTube_113,"notwithstanding this , you agree that youtube shall still be allowed to apply for injunctive remedies -lrb- or other equivalent types of urgent legal remedy -rrb- in any jurisdiction .",0,0,0,1,0,0,0,0,1
Zynga,Zynga_1,"effective july 26 , 2016 .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_2,"effective september 26 , 2016 for players who do not play any zynga game for the first time between july 26 , 2016 and september 26 , 2016 .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_3,"to review a copy of the prior version of zynga 's terms of service , click here .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_4,"important notice : for u.s. and canadian players , disputes about these terms or relating to zynga services generally must be resolved by binding arbitration and on an individual basis only .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_5,"for more details , go to section 17 .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_6,please read these terms of service and our privacy policy carefully before using zynga services .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_7,"whenever you use the services , you agree to be bound by all of the terms and conditions of these terms of service .",0,0,0,0,0,0,0,1,1
Zynga,Zynga_8,if you do n't agree to all the terms and conditions you must not use our services .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_9,"references to `` zynga , '' `` us '' or `` we '' means zynga inc and zynga 's corporate family .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_10,"zynga inc. is located at 699 8th street , san francisco , california 94103 , if you 're in the united states .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_11,"if you 're not in the united states , then references to `` zynga , '' `` us '' or `` we '' mean zynga game ireland limited located at 25-28 north wall quay , dublin 1 , ireland .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_12,"in all cases , `` zynga , '' `` us , '' or `` we '' includes agents , consultants , employees , officers and directors .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_13,`` account '' means an account you create when you access the services .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_14,`` community rules '' means the rules of conduct that govern your interaction with our services and other players and can be found here .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_15,"`` feature terms '' means any other rules related to specific services like platforms and apis , applications for mobile devices , forums , contests , subscriptions or loyalty programs that we may publish which apply to your use of those specific services and state they are part of these terms .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_16,"`` offers '' means special programs , including offers , excursions , and special gifts , both digital and tactile , that zynga may offer from time to time to certain eligible players .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_17,"`` services '' refers to products , games , services , content , zynga.com and/or the other domains provided by zynga .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_18,`` terms of service '' or `` terms '' means these terms of service .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_19,`` user content '' means all the data that you upload or transmit on or through the service .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_20,this includes things like your profile picture or your in-game chat .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_21,"`` virtual items '' means -lrb- a -rrb- virtual currency , including but not limited to virtual coins , cash , tokens , or points , all for use in the service and -lrb- b -rrb- virtual in-game items .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_22,"`` zynga corporate family '' refers to zynga 's subsidiaries , parent companies , joint ventures and other corporate entities under common ownership and/or any of their agents , consultants , employees , officers and directors .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_23,"`` zynga affiliates '' refers to the zynga corporate family plus zynga 's and the zynga corporate family 's third-party content providers , distributors , licensees or licensors .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_24,"we reserve the right , at our discretion , to change , modify , add or remove portions of the terms , community rules , feature terms , and privacy policy at any time by posting the amended terms , community rules , feature terms , or privacy policy on our sites or within the service -lrb- such as through in-game notices -rrb- .",0,1,0,0,0,0,0,0,1
Zynga,Zynga_25,"we may provide additional notice , such as an e-mail message or messaging within the services , of any material changes .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_26,"unless we state otherwise , changes are effective when posted .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_27,if you continue to use the services after the changes are posted you agree to the changes .,0,0,0,0,0,0,0,1,1
Zynga,Zynga_28,"new versions of the terms , the community rules and the privacy policy and any other policies , codes or rules will be accessible at www.zynga.com or from within the services .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_29,"if you have a dispute with zynga , the version of the terms , the community rules , feature terms , and the privacy policy in effect at the time zynga received actual notice of the dispute will apply to such dispute .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_30,"however , if you keep using the service after the changes are posted , you are agreeing that the changes apply to your continued use of the services .",0,0,0,0,0,0,0,1,1
Zynga,Zynga_31,"you ca n't make changes to the terms , community rules , feature terms , or privacy policy unless both you and zynga sign a written amendment .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_32,"if the terms or the privacy policy have provisions that conflict with other zynga terms or policies , the provisions in these terms and the privacy policy win .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_33,"in order to use our services , we may ask you to create an account and select a password and/or provide us with certain personal information , which may include your name , birth date , e-mail address , and , in some cases , payment information .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_34,this information will be held and used in accordance with zynga 's privacy policy .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_35,"you agree to supply zynga with accurate , complete , and updated information , particularly your email address .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_36,you are responsible for maintaining the security of your account .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_37,do n't share your account details with others or allow others to access or use your account .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_38,"you are solely responsible for any activity in your account whether or not authorized by you , including purchases made using any payment instrument -lrb- for example , credit card , paypal or social network or platform virtual currency -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_39,"tell us immediately of any actual or suspected loss , theft , fraud , or unauthorized use of your account or account password .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_40,"zynga 's privacy policy tells you how we collect and use information about you and your computer or mobile device , and how you can use the services to share such information with others .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_41,"you understand that through your use of our services you acknowledge the collection , use and sharing of this information as described in zynga 's privacy policy .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_42,"if you do n't agree with the privacy policy , then you must stop using our services .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_43,we encourage you to read the zynga privacy policy carefully and use it to make informed decisions .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_44,"who can use our service : we are excited to have you start playing our games , but there are some limits on who can use our service .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_45,you may not use our service if :,0,0,0,0,0,0,0,0,0
Zynga,Zynga_46,you can not enter into a binding contract with zynga ;,0,0,0,0,0,0,0,0,0
Zynga,Zynga_47,"you are under 13 years of age , in which case you must not create an account , use any part of the service except games with an age screen after accurately identifying your age , or submit personal information through the service or to zynga -lrb- for example , name , address , telephone number , email address -rrb- ;",0,0,0,0,0,0,0,0,0
Zynga,Zynga_48,"you are not allowed to receive products , including services or software , from the united states , for example if you are located in a country embargoed by the united states or if you are on the u.s. treasury department 's list of specially designated nationals ;",0,0,0,0,0,0,0,0,0
Zynga,Zynga_49,you are a convicted sex offender ; or,0,0,0,0,0,0,0,0,0
Zynga,Zynga_50,you have previously been banned from playing any zynga game or using any zynga service .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_51,"if you are under the age of 18 , or under the age of majority where you live , you represent that your legal guardian has reviewed and agreed to these terms .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_52,additional important rules and terms :,0,0,0,0,0,0,0,0,0
Zynga,Zynga_53,"if you use our service , you must follow the zynga community rules and all other feature terms that may apply .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_54,these additional rules and terms apply in addition to these terms and are important .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_55,"if you access the service from a social network or download the service from another platform , such as apple or google , you must also comply with its terms of service/use as well as these terms .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_56,"to access or play our games or create an account with us , you may need an account with a social network , like facebook , and , if you are using our mobile service , an account with the company that provides your mobile applications , like an itunes account .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_57,you may need to update third party software from time to time to receive the service and play zynga 's games .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_58,"you provide the equipment -lrb- computer , phone , tablet , etc. -rrb- and pay any fees to connect to the internet and app stores , or for data or cellular usage to download and use the service .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_59,"the service is evolving and we may require that you accept updates to the service as well as to the terms , community rules , and the zynga privacy policy .",0,1,0,0,0,0,0,0,1
Zynga,Zynga_60,from time to time we may make you update the game or your software to continue to use our services .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_61,"we may perform these updates remotely including to zynga software residing on your computer or mobile device , without notifying you .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_62,"zynga reserves the right to stop offering and/or supporting the service or a particular game or part of the service at any time either permanently or temporarily , at which point your license to use the service or any part of it will be automatically terminated or suspended .",0,0,0,0,0,0,1,0,1
Zynga,Zynga_63,"if that happens , zynga is not required to provide refunds , benefits or other compensation to players in connection with discontinued elements of the service or for virtual goods previously earned or purchased .",0,0,0,0,0,1,0,0,1
Zynga,Zynga_64,"zynga may , in its sole discretion limit , suspend , terminate , modify , or delete accounts or access to the service or any portion of it and prohibit access to our games and sites , and their content , services and tools , delay or remove hosted content and zynga is under no obligation to compensate you for any such losses or results .",0,0,1,0,0,0,1,0,1
Zynga,Zynga_65,"if you believe that any action has been taken against your black diamond slots account in error , please visit : http://risingtidegames.helpshift.com/a/black-diamond-casino , or if you believe that any action has been taken against your natural motion game account in error , please email contact@naturalmotion.com .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_66,you may stop using the service at any time and may request that we stop making active use of your data at any time by following the instructions in the privacy policy .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_67,"unless the local law where you are located requires otherwise , we are not required to provide refunds , benefits or other compensation if you request deletion of your account .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_68,"the service is comprised of works owned by zynga , and it is protected by copyright , trademark , trade dress , patent and other us and non-us intellectual property and other applicable laws , rules or regulations .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_69,"zynga owns , has licensed , or otherwise has rights to use all of the content that appears in the service .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_70,"these terms do not grant you or any other party any right , title or interest in the service or any content in the service .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_71,"so long as you abide by these terms and any other rules , including the community rules , zynga grants you a non-exclusive , non-transferable , revocable limited license subject to the limitations in these terms , to access and use the service using a zynga supported web browser or mobile device solely for your own non-commercial entertainment purposes .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_72,you agree not to use the service for any other purpose .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_73,"if you violate these terms , or any of our other terms that apply to you , we may take action against you , up to and including permanently suspending your account in addition , you may be breaking the law , including violations of zynga 's intellectual property rights .",0,0,0,0,0,0,1,0,1
Zynga,Zynga_74,any attempt by you to disrupt or interfere with the service including without limitation undermining or manipulating the legitimate operation of any zynga game is a violation of zynga policy and may be a violation of criminal and civil laws .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_75,your account and virtual items :,0,0,0,0,0,0,0,0,0
Zynga,Zynga_76,"regardless of what anything else says in these terms , the community rules , or any other feature terms that apply to features you may choose to use , you do not own the account that you create on our service , including in our games , and your account is not your property .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_77,"this also applies to other stuff , like in-game currency or items , regardless of whether you `` earned '' those items in a game or `` purchased '' them .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_78,your account and any related items are owned by zynga .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_79,zynga gives you a limited license to use your account and the related items while we offer the services,0,0,0,0,0,0,0,0,0
Zynga,Zynga_80,"we may delete or terminate accounts that are inactive -lrb- i.e. , not logged into -rrb- for 180 days .",0,0,0,0,0,0,1,0,1
Zynga,Zynga_81,"if you want us to delete your account , you can go here for instructions on how to make that request .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_82,"you are not allowed to transfer virtual items outside of the service -lrb- i.e. , in the `` real world '' -rrb- , for example by selling , gifting , or trading them .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_83,we wo n't recognize those transfers as legitimate .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_84,"you are not allowed to sublicense , trade , sell or attempt to sell in-game virtual items for `` real '' money , or exchange virtual items for value of any kind outside of a game .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_85,"any such transfer or attempted transfer is prohibited and void , and we may terminate your account because of it .",0,0,0,0,0,0,1,0,1
Zynga,Zynga_86,"if you transmit or upload user content on the service , you agree that it will be :",0,0,0,0,0,0,0,0,0
Zynga,Zynga_87,not in violation of the law ;,0,0,0,0,0,0,0,0,0
Zynga,Zynga_88,"not in violation of contractual restrictions or other parties ' rights , and that you have permission from any other party whose personal or other information or intellectual property is contained within the user content ;",0,0,0,0,0,0,0,0,0
Zynga,Zynga_89,"free of viruses , adware , spyware , worms or other malicious code ;",0,0,0,0,0,0,0,0,0
Zynga,Zynga_90,in compliance with the zynga community rules .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_91,your user content will be processed by zynga in accordance with its privacy policy .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_92,"you own your user content , but you give zynga a perpetual and irrevocable -lrb- other than as provided below -rrb- , worldwide , fully paid-up and royalty free , non-exclusive , license to use your user content and any modified and derivative works thereof in connection with the service , including in marketing and promotions .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_93,"to the extent allowed by applicable laws , you waive any moral rights you may have in any user content -lrb- like the right to be identified as the author of the user content or the right to object to a certain use of that user content -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_94,"zynga 's license to your user content ends when you request deletion of your user content by submitting a request to privacy@zynga.com , or for black diamond slots , email support@risingtidegames.com , or for natural motion games email contact@naturalmotion.com stating that you no longer want zynga to use your user content , with the following exceptions",0,0,0,0,0,0,0,0,0
Zynga,Zynga_95,user content submitted in response to zynga promotions -lrb- which will be subject to the terms of the promotion -rrb- ;,0,0,0,0,0,0,0,0,0
Zynga,Zynga_96,user content either shared with others which they have not deleted or already used publicly as allowed under these terms ; and,0,0,0,0,0,0,0,0,0
Zynga,Zynga_97,user content subject to a separate license with zynga -lrb- which will be subject to the terms of such license -rrb- .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_98,"if you request deletion of your user content we will take reasonable steps to remove your user content from active use , which may include suppression of your user content in our systems .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_99,"however , user content may persist in our systems , including back-up copies .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_100,we may also retain copies of user content if we are legally required to do so .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_101,"when you post your observations and comments on the service such as in forums , blogs and chat features , we can not guarantee that other players will not use the ideas and information that you share .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_102,"if you have an idea or information that you would like to keep confidential and/or do n't want others to use , do n't post it .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_103,"zynga is not responsible for any other person 's use or appropriation of any content or information you post in any forums , blogs and chat rooms .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_104,monitoring use of service and user content,0,0,0,0,0,0,0,0,0
Zynga,Zynga_105,we have no obligation to monitor user content and we are not responsible for monitoring the service for inappropriate or illegal user content or conduct by other players .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_106,"that said , we have the right , in our sole discretion , to edit , refuse to post , or remove any user content .",0,0,1,0,0,0,0,0,1
Zynga,Zynga_107,"we may also , at our discretion , choose to monitor and/or record your interaction with the service or your communications with zynga or other players -lrb- including without limitation chat text and voice communications -rrb- when you are using the service .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_108,"we are not responsible for information , materials , products or services provided by other players -lrb- for instance , in their profiles -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_109,"however , if someone is violating these terms or misusing the service , please let us know by using a `` report abuse '' link provided in the service or contact us at customer support , or for black diamond slots , email support@risingtidegames.com , or , if your report relates to naturalmotion games , you may also contact us through the `` support '' link on that game 's page found on naturalmotion 's website .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_110,you are responsible for your interactions with other players .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_111,"if you have a problem with another player , we are not required to get involved , but we can if we desire .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_112,"if you have a dispute with another player , you release zynga and its officers , directors , agents , subsidiaries , joint ventures , and employees , and all zynga affiliates from responsibility , claims , demands and/or damages -lrb- actual or consequential -rrb- of every kind and nature , whether known or unknown , resulting from that dispute or connected to that dispute .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_113,"this includes damages for loss of profits , goodwill , use or data .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_114,"if you live in california , you waive california civil code § 1542 , which says : `` a general release does not extend to claims which the creditor does not know or suspect to exist in his or her favor at the time of executing the release , which if known by him or her must have materially affected his settlement with the debtor . ''",0,0,0,0,0,0,0,0,0
Zynga,Zynga_115,we provide a service in the form of access to games and virtual items .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_116,in the service you may use `` real world '' money to obtain a limited license to use virtual items and/or other goods or services .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_117,"you get a limited license to virtual items by visiting the purchase page in one of our games and providing billing authorization through the platform on which you are playing -lrb- e.g. , facebook , apple ios , android -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_118,"on zynga.com , the payment page will let you know what you can use to pay when you make your purchase .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_119,"we may change what you can use to pay from time to time , at our sole discretion .",0,1,0,0,0,0,0,0,1
Zynga,Zynga_120,"virtual items purchased in our games on other platforms such as facebook , apple ios , or android will be subject to those platforms ' payment terms and conditions .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_121,zynga does not control how you can pay or how any refunds may be issued on those platforms .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_122,please review those platforms ' terms of service for additional information .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_123,"when you get a limited license to use virtual items from our services on zynga.com , we may send you a confirmation email or text that will have details of the items you have ordered .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_124,please check that the details in the confirmation message are correct as soon as possible and keep a copy of it for your records .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_125,zynga keeps records of transactions in order to deal with any future questions about that transaction .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_126,"for virtual items , your order will represent an offer to us to obtain a limited license for the relevant service -lrb- s -rrb- or virtual in-game item -lrb- s -rrb- which will be accepted by us when we make the virtual items available in your account for you to use in our games or debit the account through which you paid , whichever comes first .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_127,your limited license to virtual items for use in zynga games is a service provided by zynga that starts when we accept your payment or redemption of third party virtual currency .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_128,"for orders to obtain a limited license to use virtual items , by clicking the button on the purchase window or page you :",0,0,0,0,0,0,0,0,0
Zynga,Zynga_129,agree that we may start to supply your purchased virtual items immediately after you have clicked that button ; and,0,0,0,0,0,0,0,0,0
Zynga,Zynga_130,"if you reside in the european union , you acknowledge that you will therefore no longer have the right to cancel under the eu 's consumer rights directive -lrb- as implemented by the law of the country where you are located -rrb- once we start to supply the virtual item .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_131,"you understand that while you may `` earn '' `` buy '' or `` purchase '' virtual items in our services , you do not legally `` own '' the virtual items and the amounts of any virtual item do not refer to any credit balance of real currency or its equivalent .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_132,"any `` virtual currency '' balance shown in your account does not constitute a real-world balance or reflect any stored value , but instead constitutes a measurement of the extent of your limited license .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_133,"you acknowledge that zynga is not required to provide a refund for any reason , and that you will not receive money or other compensation for unused virtual items when an account is closed , whether such closure was voluntary or involuntary , or whether you made a payment through zynga.com or another platform such as apple , google , facebook , or any other sites or platforms where we offer our services .",0,0,0,0,0,1,0,0,1
Zynga,Zynga_134,purchases or redemptions of third party virtual currency to acquire a license to use virtual items are non-refundable to the fullest extent allowed by law .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_135,"if you purchase third party currency or choose to make a payment in our services through a third party -lrb- like facebook , apple , or google -rrb- , you are agreeing to the third party 's payment terms , and zynga is not a party to the transaction .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_136,you agree to pay all fees and applicable taxes incurred by you or anyone using an account registered to you .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_137,zynga may revise the pricing for the goods and services it licenses to you through the service at any time .,0,1,0,0,0,0,0,0,1
Zynga,Zynga_138,"subscriptions are also subject to additional terms , which can be found at subscription terms .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_139,"for billing support , call our billing support team at 1-800-762-2530 -lrb- north america -rrb- or your country code + 80011551398 -lrb- all other countries -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_140,-lrb- please note that telephone support for billing-related issues and questions is available in english only . -rrb-,0,0,0,0,0,0,0,0,0
Zynga,Zynga_141,these telephone numbers are for billing related issues and questions only .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_142,"the person that answers the telephone at these billing support telephone numbers will not be able to help you with technical issues , game play , or in-game purchasing questions .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_143,they really are just there to help with billing questions .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_144,"for non-billing customer assistance , please go to https://zyngasupport.helpshift.com/ , or for black diamond slots , email support@risingtidegames.com , or for naturalmotion games you may also obtain customer assistance by clicking on the `` support '' link on that game 's page found on naturalmotion 's website .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_145,"from time to time , we may offer limited time promotions .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_146,please review the official rules -lrb- if any -rrb- associated with the promotion .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_147,they will apply in addition to these terms .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_148,"in addition , from time to time , we may promote offers .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_149,"we are not required to give , and players are not required to accept , any offer .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_150,"offers are not transferable , redeemable or exchangeable for other things of value , except at our sole discretion .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_151,"if you accept any offer , you may have to sign a declaration of eligibility and liability release , or sign other paperwork in order to get the offer .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_152,"some offers will be subject to taxes and other charges , travel , or activities outside of the virtual world , all of which will be disclosed before you accept the offer .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_153,if you accept an offer you also assume all liability associated with the offer .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_154,our service and our games may feature advertisements from us or other companies .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_155,our privacy policy explains what information we share with advertisers .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_156,sometimes we provide links in our games or on the service to other companies ' websites or to companies who invite you to participate in a promotional offer and offer you some feature of the service or upgrade -lrb- such as in-game currency -rrb- in exchange .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_157,any charges or obligations you take on in dealing with these other companies are your responsibility .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_158,"we make no representation or promises about any content , goods or services these other companies provide , even if linked to or from our service or games .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_159,"also , just because we allow a link to be included in our games or service does not mean we endorse that linked site .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_160,"we are not liable for any claim relating to any content , goods and/or services of third parties .",0,0,0,0,0,1,0,0,1
Zynga,Zynga_161,"please also note that the linked sites are not under our control and may collect data or ask you to provide them with your personal or other information , or they may automatically collect information from you .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_162,"when you use other companies ' services like these , the other company 's service may -lrb- or may not -rrb- ask you for permission to access your information and content .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_163,"we are not responsible for these other companies ' content , business practices or privacy policies , or for how they collect , use or share the information they get from you .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_164,"we respect the intellectual property rights of others and ask that you should , too .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_165,we respond to notices of alleged copyright infringement that comply with the digital millennium copyright act -lrb- `` dmca '' -rrb- and similar or equivalent local laws that may apply .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_166,"for more information , please go to zynga 's copyright page to review our dmca notification guidelines .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_167,we reserve the right to terminate any player 's access to the service if we determine that the player is a `` repeat infringer . '',0,0,0,0,0,0,1,0,1
Zynga,Zynga_168,we do not have to notify the player before we do this .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_169,we also accommodate and do not interfere with standard technical measures copyright owners use to protect their materials .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_170,"sometimes , we may request your feedback on certain features through a promotion or our customer insights program .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_171,any feedback you provide at our request through a promotion or program is subject to the rules of the specific promotion or program .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_172,"any idea , information or feedback you submit to us without our specific request is subject to our unsolicited ideas policy .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_173,warranty disclaimer ; services available on an `` as is '' basis,0,0,0,0,0,0,0,0,0
Zynga,Zynga_174,neither zynga nor any zynga affiliate makes any promise or guarantee that the service will be uninterrupted or error-free .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_175,use of the service is at your sole risk .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_176,it is provided on an `` as is '' basis .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_177,"to the extent permitted by applicable law , zynga and any zynga affiliate make no warranties , conditions or other terms of any kind , either express or implied , about the services .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_178,"zynga and any zynga affiliate disclaim any warranties of title or implied warranties , conditions or other terms of non-infringement , merchantability , quiet enjoyment or fitness for a particular purpose .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_179,"if your state or country does not allow these disclaimers , they do not apply to you .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_180,"if your state or country requires a certain period for which a warranty applies , it will be either the shorter of 30 days from your first use of the service or the shortest period required by law .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_181,"you acknowledge that zynga and the zynga affiliates are not liable -lrb- 1 -rrb- for any indirect , incidental , special , exemplary or consequential damages , including for loss of profits , goodwill or data , in any way whatsoever arising out of the use of , or inability to use , the service ; or -lrb- 2 -rrb- for the conduct of third parties , including other users of the service and operators of external sites .",0,0,0,0,0,1,0,0,1
Zynga,Zynga_182,the risk of using the service and external sites rests entirely with you as does the risk of injury from the service and external sites .,0,0,0,0,0,0,0,0,0
